1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                   2
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                   3
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                   4
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                   5
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                   6
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                   7
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                   8
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                   9
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  10
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  11
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  12
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  13
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  14
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  15
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  16
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  17
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  18
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  19
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  20
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  21
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  22
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  23
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  24
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  25
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  26
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  27
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  28
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  29
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  30
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  31
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  32
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  33
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  34
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  35
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  36
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  37
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  38
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  39
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  40
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  41
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  42
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  43
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  44
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  45
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  46
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  47
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  48
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  49
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  50
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  51
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  52
1.69814e-316        6.95314e-310                   0                -nan                -nan                   0                  53
-0.989718            0.867936            -2.49382                -nan                -nan                   0                  54
-0.989718            0.867936            -2.49382           -0.506683             1.48432                   0                  55
-0.989699            0.867938            -2.49389           -0.163694             1.98735                   0                  56
-0.989699            0.867938            -2.49389           -0.367724             1.68628                   0                  57
-0.989699            0.867938            -2.49389           -0.267098             1.81927                   0                  58
-0.989729            0.867934            -2.49395            -0.50675             1.48423                   0                  59
-0.989729            0.867934            -2.49395           -0.163714              1.9874                   0                  60
-0.989729            0.867934            -2.49438           -0.367882             1.68611                   0                  61
-0.989729            0.867934            -2.49438           -0.267777             1.81878                   0                  62
-0.989729            0.867934            -2.49438           -0.507544             1.48324                   0                  63
-0.989729            0.867934            -2.49438           -0.164238             1.98731                   0                  64
-0.989729            0.867934            -2.49438            -0.36844             1.68557                   0                  65
-0.989748            0.867932            -2.49375           -0.267835              1.8187                   0                  66
-0.989748            0.867932            -2.49375            -0.50712             1.48391                   0                  67
-0.989748            0.867932            -2.49375            -0.16346             1.98745                   0                  68
