2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                   2
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                   3
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                   4
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                   5
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                   6
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                   7
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                   8
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                   9
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  10
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  11
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  12
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  13
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  14
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  15
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  16
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  17
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  18
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  19
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  20
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  21
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  22
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  23
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  24
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  25
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  26
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  27
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  28
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  29
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  30
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  31
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  32
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  33
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  34
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  35
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  36
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  37
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  38
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  39
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  40
2.04449e-316        6.95314e-310                   0                -nan                -nan                   0                  41
-0.529552           -0.092718             2.48586                -nan                -nan                   0                  42
-0.529552           -0.092718             2.48586           -0.274261            -1.86004                   0                  43
-0.529552           -0.092718             2.48445           -0.274261            -1.86004                   0                  44
-0.529552           -0.092718             2.48445           -0.272808             -1.8613                   0                  45
-0.529552           -0.092718             2.48445           -0.272808             -1.8613                   0                  46
-0.530012          -0.0920842             2.48828           -0.272808             -1.8613                   0                  47
-0.530012          -0.0920842             2.48828           -0.276622            -1.85793                   0                  48
-0.530012          -0.0920842             2.48777           -0.276622            -1.85793                   0                  49
-0.530012          -0.0920842             2.48777           -0.276245             -1.8582                   0                  50
-0.530012          -0.0920842             2.48777           -0.276429            -1.85801                   0                  51
-0.529387          -0.0926029             2.48802           -0.276429            -1.85801                   0                  52
-0.529387          -0.0926029             2.48802           -0.275871            -1.85874                   0                  53
-0.53004          -0.0919795             2.49226           -0.275871            -1.85874                   0                  54
-0.53004          -0.0919795             2.49226           -0.280127            -1.85493                   0                  55
-0.53004          -0.0919795             2.49226           -0.280127            -1.85493                   0                  56
-0.529961          -0.0919769             2.48876           -0.280127            -1.85493                   0                  57
-0.529961          -0.0919769             2.48876           -0.277083            -1.85755                   0                  58
-0.529427          -0.0925703             2.48804           -0.277083            -1.85755                   0                  59
-0.529427          -0.0925703             2.48804           -0.276031            -1.85859                   0                  60
-0.529427          -0.0925703             2.48804           -0.276031            -1.85859                   0                  61
-0.529387          -0.0926029             2.48994           -0.276031            -1.85859                   0                  62
-0.529387          -0.0926029             2.48994           -0.277521            -1.85737                   0                  63
-0.529427          -0.0925703             2.48718           -0.277521            -1.85737                   0                  64
-0.529427          -0.0925703             2.48718           -0.275221            -1.85923                   0                  65
-0.529427          -0.0925703             2.48718           -0.275221            -1.85923                   0                  66
-0.529387          -0.0926029             2.48716           -0.275221            -1.85923                   0                  67
-0.529387          -0.0926029             2.48716           -0.275186            -1.85927                   0                  68
-0.529387          -0.0926029             2.48994           -0.275186            -1.85927                   0                  69
-0.529387          -0.0926029             2.48994           -0.277568            -1.85724                   0                  70
-0.529387          -0.0926029             2.48994           -0.277568            -1.85724                   0                  71
-0.529477          -0.0927506             2.48858           -0.277568            -1.85724                   0                  72
-0.529477          -0.0927506             2.48858           -0.276386            -1.85828                   0                  73
-0.529422           -0.092762             2.48601           -0.276386            -1.85828                   0                  74
-0.529422           -0.092762             2.48601           -0.274171            -1.86016                   0                  75
-0.529422           -0.092762             2.48601           -0.274166            -1.86022                   0                  76
-0.529961          -0.0919769              2.4892           -0.274166            -1.86022                   0                  77
-0.529961          -0.0919769              2.4892           -0.277382            -1.85734                   0                  78
-0.529477          -0.0927506             2.48461           -0.277382            -1.85734                   0                  79
-0.529477          -0.0927506             2.48461            -0.27305            -1.86112                   0                  80
-0.529477          -0.0927506             2.48461            -0.27305            -1.86112                   0                  81
-0.529387          -0.0926029             2.48351            -0.27305            -1.86112                   0                  82
-0.529387          -0.0926029             2.48351           -0.271999            -1.86203                   0                  83
-0.529387          -0.0926029             2.48351           -0.271999            -1.86203                   0                  84
-0.529333           -0.092566             2.49043           -0.271999            -1.86203                   0                  85
-0.529333           -0.092566             2.49043           -0.277985            -1.85688                   0                  86
-0.529333           -0.092566             2.49043           -0.277985            -1.85688                   0                  87
-0.529333           -0.092566             2.49043           -0.278007            -1.85685                   0                  88
-0.529552           -0.092718             2.48427           -0.278007            -1.85685                   0                  89
-0.529552           -0.092718             2.48427           -0.272677            -1.86144                   0                  90
-0.529552           -0.092718             2.48427           -0.272677            -1.86144                   0                  91
-0.529552           -0.092718             2.48586           -0.272677            -1.86144                   0                  92
-0.529552           -0.092718             2.48586           -0.274094            -1.86026                   0                  93
-0.529387          -0.0926029             2.48351           -0.274094            -1.86026                   0                  94
-0.529387          -0.0926029             2.48351           -0.272114            -1.86188                   0                  95
-0.529387          -0.0926029             2.48351           -0.271995            -1.86203                   0                  96
-0.529387          -0.0926029             2.48351           -0.271995            -1.86203                   0                  97
-0.529387          -0.0926029             2.48351           -0.272014            -1.86201                   0                  98
-0.529427          -0.0925703             2.48294           -0.272014            -1.86201                   0                  99
-0.529427          -0.0925703             2.48294           -0.271612            -1.86231                   0                 100
-0.529427          -0.0925703             2.48294           -0.271612            -1.86231                   0                 101
-0.529427          -0.0925703             2.48352           -0.271612            -1.86231                   0                 102
-0.529427          -0.0925703             2.48352            -0.27216            -1.86183                   0                 103
-0.529387          -0.0926029             2.48351            -0.27216            -1.86183                   0                 104
-0.529387          -0.0926029             2.48351           -0.271973            -1.86207                   0                 105
-0.529387          -0.0926029             2.48351           -0.271973            -1.86207                   0                 106
-0.529387          -0.0926029             2.48736           -0.271973            -1.86207                   0                 107
-0.529387          -0.0926029             2.48736           -0.275405            -1.85914                   0                 108
-0.529962          -0.0919912             2.49103           -0.275405            -1.85914                   0                 109
-0.529962          -0.0919912             2.49103           -0.278956            -1.85599                   0                 110
-0.529962          -0.0919912             2.49103           -0.278956            -1.85599                   0                 111
-0.52997          -0.0920774             2.48971           -0.278956            -1.85599                   0                 112
-0.52997          -0.0920774             2.48971           -0.277771            -1.85703                   0                 113
-0.53004          -0.0919795             2.48671           -0.277771            -1.85703                   0                 114
-0.53004          -0.0919795             2.48671           -0.275321            -1.85908                   0                 115
-0.53004          -0.0919795             2.48671           -0.275321            -1.85908                   0                 116
-0.530012          -0.0920842             2.48828           -0.275321            -1.85908                   0                 117
-0.530012          -0.0920842             2.48828           -0.276568            -1.85805                   0                 118
-0.530012          -0.0920842              2.4902           -0.276568            -1.85805                   0                 119
-0.530012          -0.0920842              2.4902           -0.278394            -1.85642                   0                 120
-0.530012          -0.0920842              2.4902           -0.278394            -1.85642                   0                 121
-0.530026          -0.0919778             2.48801           -0.278394            -1.85642                   0                 122
-0.530026          -0.0919778             2.48801           -0.276445            -1.85812                   0                 123
-0.530026          -0.0919778             2.48888           -0.276445            -1.85812                   0                 124
-0.530026          -0.0919778             2.48888           -0.277216            -1.85743                   0                 125
-0.530026          -0.0919778             2.48888           -0.277216            -1.85743                   0                 126
-0.529387          -0.0926029             2.48509           -0.277216            -1.85743                   0                 127
-0.529387          -0.0926029             2.48509            -0.27338            -1.86085                   0                 128
-0.529552           -0.092718             2.48769            -0.27338            -1.86085                   0                 129
-0.529552           -0.092718             2.48769           -0.275643            -1.85893                   0                 130
-0.529552           -0.092718             2.48769           -0.275643            -1.85893                   0                 131
-0.529709          -0.0926878             2.48595           -0.275643            -1.85893                   0                 132
-0.529709          -0.0926878             2.48595           -0.274274            -1.86005                   0                 133
-0.52997          -0.0920774             2.48852           -0.274274            -1.86005                   0                 134
-0.52997          -0.0920774             2.48852           -0.276804            -1.85785                   0                 135
-0.52997          -0.0920774             2.48852           -0.276804            -1.85785                   0                 136
-0.52997          -0.0920774             2.48971           -0.276804            -1.85785                   0                 137
-0.52997          -0.0920774             2.48971           -0.277792              -1.857                   0                 138
-0.52997          -0.0920774             2.48852           -0.277792              -1.857                   0                 139
-0.52997          -0.0920774             2.48852           -0.276877            -1.85773                   0                 140
-0.52997          -0.0920774             2.48852           -0.276877            -1.85773                   0                 141
-0.52997          -0.0920774             2.48852           -0.276877            -1.85773                   0                 142
-0.52997          -0.0920774             2.48852           -0.276755            -1.85789                   0                 143
-0.530012          -0.0920842             2.48761           -0.276755            -1.85789                   0                 144
-0.530012          -0.0920842             2.48761           -0.276122            -1.85838                   0                 145
-0.530012          -0.0920842             2.48761           -0.276122            -1.85838                   0                 146
-0.529571          -0.0928017             2.48387           -0.276122            -1.85838                   0                 147
-0.529571          -0.0928017             2.48387           -0.272405            -1.86168                   0                 148
-0.52997          -0.0920774             2.48852           -0.272405            -1.86168                   0                 149
-0.52997          -0.0920774             2.48852           -0.276772            -1.85781                   0                 150
-0.52997          -0.0920774             2.48852           -0.276772            -1.85781                   0                 151
-0.52957          -0.0926899             2.48456           -0.276772            -1.85781                   0                 152
-0.52957          -0.0926899             2.48456           -0.273006            -1.86113                   0                 153
-0.529387          -0.0926029             2.48758           -0.273006            -1.86113                   0                 154
-0.529387          -0.0926029             2.48758            -0.27561            -1.85896                   0                 155
-0.529387          -0.0926029             2.48758            -0.27561            -1.85896                   0                 156
-0.529387          -0.0926029              2.4892            -0.27561            -1.85896                   0                 157
-0.529387          -0.0926029              2.4892           -0.276943            -1.85782                   0                 158
-0.529387          -0.0926029             2.48994           -0.276943            -1.85782                   0                 159
-0.529387          -0.0926029             2.48994           -0.277571            -1.85729                   0                 160
-0.529387          -0.0926029             2.48994           -0.277571            -1.85729                   0                 161
-0.530026          -0.0919778             2.48888           -0.277571            -1.85729                   0                 162
-0.530026          -0.0919778             2.48888           -0.277339            -1.85725                   0                 163
-0.529552           -0.092718             2.48652           -0.277339            -1.85725                   0                 164
-0.529552           -0.092718             2.48652           -0.274799            -1.85958                   0                 165
-0.529552           -0.092718             2.48652           -0.274799            -1.85958                   0                 166
-0.529387          -0.0926029             2.48409           -0.274799            -1.85958                   0                 167
-0.529387          -0.0926029             2.48409           -0.272502             -1.8616                   0                 168
-0.529552           -0.092718             2.48778           -0.272502             -1.8616                   0                 169
-0.529552           -0.092718             2.48778             -0.2758            -1.85875                   0                 170
-0.529552           -0.092718             2.48778             -0.2758            -1.85875                   0                 171
-0.530026          -0.0919778             2.48837             -0.2758            -1.85875                   0                 172
-0.530026          -0.0919778             2.48837           -0.276773            -1.85776                   0                 173
-0.529387          -0.0926029             2.48994           -0.276773            -1.85776                   0                 174
-0.529387          -0.0926029             2.48994           -0.277578            -1.85728                   0                 175
-0.529387          -0.0926029             2.48994           -0.277578            -1.85728                   0                 176
-0.52997          -0.0920774             2.48971           -0.277578            -1.85728                   0                 177
-0.52997          -0.0920774             2.48971           -0.277841             -1.8569                   0                 178
-0.52997          -0.0920774             2.48852           -0.277841             -1.8569                   0                 179
-0.52997          -0.0920774             2.48852           -0.276814            -1.85776                   0                 180
-0.52997          -0.0920774             2.48852           -0.276814            -1.85776                   0                 181
-0.529352          -0.0926598             2.48579           -0.276814            -1.85776                   0                 182
-0.529352          -0.0926598             2.48579           -0.273908            -1.86046                   0                 183
-0.530026          -0.0919778             2.48821           -0.273908            -1.86046                   0                 184
-0.530026          -0.0919778             2.48821           -0.276578              -1.858                   0                 185
-0.530026          -0.0919778             2.48821           -0.276578              -1.858                   0                 186
-0.529948          -0.0919752              2.4912           -0.276578              -1.858                   0                 187
-0.529948          -0.0919752              2.4912             -0.2792            -1.85573                   0                 188
-0.530026          -0.0919778             2.49081             -0.2792            -1.85573                   0                 189
-0.530026          -0.0919778             2.49081           -0.278799            -1.85612                   0                 190
-0.530026          -0.0919778             2.49081           -0.278799            -1.85612                   0                 191
-0.529492          -0.0928169             2.48415           -0.278799            -1.85612                   0                 192
-0.529492          -0.0928169             2.48415           -0.272683             -1.8614                   0                 193
-0.529571          -0.0928017             2.48387           -0.272683             -1.8614                   0                 194
-0.529571          -0.0928017             2.48387           -0.272496            -1.86154                   0                 195
-0.529571          -0.0928017             2.48387           -0.272496            -1.86154                   0                 196
-0.529571          -0.0928017             2.48384           -0.272496            -1.86154                   0                 197
-0.529571          -0.0928017             2.48384            -0.27247            -1.86156                   0                 198
-0.52997          -0.0920774             2.48852            -0.27247            -1.86156                   0                 199
-0.52997          -0.0920774             2.48852           -0.276958            -1.85762                   0                 200
-0.52997          -0.0920774             2.48852           -0.276958            -1.85762                   0                 201
-0.529969          -0.0920644             2.48652           -0.276958            -1.85762                   0                 202
-0.529969          -0.0920644             2.48652           -0.275006            -1.85934                   0                 203
-0.529552           -0.092718             2.48445           -0.275006            -1.85934                   0                 204
-0.529552           -0.092718             2.48445           -0.272782            -1.86134                   0                 205
-0.529552           -0.092718             2.48445           -0.272782            -1.86134                   0                 206
-0.529978          -0.0921632             2.48794           -0.272782            -1.86134                   0                 207
-0.529978          -0.0921632             2.48794           -0.276364            -1.85817                   0                 208
-0.529387          -0.0926029             2.48758           -0.276364            -1.85817                   0                 209
-0.529387          -0.0926029             2.48758           -0.275504            -1.85908                   0                 210
-0.529387          -0.0926029             2.48758           -0.275504            -1.85908                   0                 211
-0.529387          -0.0926029              2.4892           -0.275504            -1.85908                   0                 212
-0.529387          -0.0926029              2.4892           -0.276822            -1.85796                   0                 213
-0.529427          -0.0925703             2.48995           -0.276822            -1.85796                   0                 214
-0.529427          -0.0925703             2.48995           -0.277709            -1.85712                   0                 215
-0.529427          -0.0925703             2.48995           -0.277709            -1.85712                   0                 216
-0.52997          -0.0920774             2.48852           -0.277709            -1.85712                   0                 217
-0.52997          -0.0920774             2.48852           -0.276888            -1.85771                   0                 218
-0.529552           -0.092718             2.48445           -0.276888            -1.85771                   0                 219
-0.529552           -0.092718             2.48445           -0.273026            -1.86109                   0                 220
-0.529552           -0.092718             2.48445           -0.273026            -1.86109                   0                 221
-0.52957          -0.0926899             2.48454           -0.273026            -1.86109                   0                 222
-0.52957          -0.0926899             2.48454           -0.272872            -1.86131                   0                 223
-0.530012          -0.0920842             2.48784           -0.272872            -1.86131                   0                 224
-0.530012          -0.0920842             2.48784           -0.276112            -1.85844                   0                 225
-0.530012          -0.0920842             2.48784           -0.276112            -1.85844                   0                 226
-0.529427          -0.0925703             2.48995           -0.276112            -1.85844                   0                 227
-0.529427          -0.0925703             2.48995           -0.277466             -1.8574                   0                 228
-0.530012          -0.0920842              2.4902           -0.277466             -1.8574                   0                 229
-0.530012          -0.0920842              2.4902           -0.278404            -1.85637                   0                 230
-0.530012          -0.0920842              2.4902           -0.278404            -1.85637                   0                 231
-0.530012          -0.0920842             2.48828           -0.278404            -1.85637                   0                 232
-0.530012          -0.0920842             2.48828           -0.276659             -1.8579                   0                 233
-0.530026          -0.0919778             2.48679           -0.276659             -1.8579                   0                 234
-0.530026          -0.0919778             2.48679            -0.27539            -1.85902                   0                 235
-0.530026          -0.0919778             2.48679            -0.27539            -1.85902                   0                 236
-0.529387          -0.0926029             2.48351            -0.27539            -1.85902                   0                 237
-0.529387          -0.0926029             2.48351           -0.272004            -1.86201                   0                 238
-0.529387          -0.0926029             2.48802           -0.272004            -1.86201                   0                 239
-0.529387          -0.0926029             2.48802           -0.276025             -1.8586                   0                 240
-0.529387          -0.0926029             2.48802           -0.276025             -1.8586                   0                 241
-0.529372          -0.0926692             2.48317           -0.276025             -1.8586                   0                 242
-0.529372          -0.0926692             2.48317            -0.27172            -1.86225                   0                 243
-0.529387          -0.0926029             2.48752            -0.27172            -1.86225                   0                 244
-0.529387          -0.0926029             2.48752           -0.275489            -1.85906                   0                 245
-0.529387          -0.0926029             2.48752           -0.275489            -1.85906                   0                 246
-0.529387          -0.0926029             2.48351           -0.275489            -1.85906                   0                 247
-0.529387          -0.0926029             2.48351           -0.271982            -1.86206                   0                 248
-0.529387          -0.0926029             2.48351           -0.271982            -1.86206                   0                 249
-0.529387          -0.0926029             2.48802           -0.271982            -1.86206                   0                 250
-0.529387          -0.0926029             2.48802           -0.276119            -1.85845                   0                 251
-0.529427          -0.0925703              2.4876           -0.276119            -1.85845                   0                 252
-0.529427          -0.0925703              2.4876           -0.275716            -1.85879                   0                 253
