2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
2.05621e-316                   0                   0                -nan                -nan                   0
-1.05641             -1.5653            0.391828                -nan                -nan                   0
-1.05641             -1.5653            0.391828            -1.03227            0.718017                   0
-1.05678            -1.56662            0.398819            -1.03227            0.718017                   0
-1.05678            -1.56662            0.398819            -1.02943            0.732058                   0
-1.05678            -1.56662            0.398819            -1.02943            0.732058                   0
-1.0571            -1.56597            0.393137            -1.02943            0.732058                   0
-1.0571            -1.56597            0.393137            -1.03295            0.723978                   0
-1.05715            -1.56601            0.393298            -1.03295            0.723978                   0
-1.05715            -1.56601            0.393298             -1.0329            0.724387                   0
-1.05715            -1.56601            0.393298             -1.0329            0.724387                   0
-1.05715            -1.56601            0.393298             -1.0329            0.724387                   0
-1.05715            -1.56601            0.393298            -1.03282            0.724257                   0
-1.05715            -1.56601            0.393298            -1.03282            0.724257                   0
-1.05715            -1.56601            0.393298            -1.03295            0.724381                   0
-1.05715            -1.56601            0.393298            -1.03295            0.724381                   0
-1.05715            -1.56601            0.393298            -1.03295            0.724381                   0
-1.05715            -1.56601            0.393298            -1.03297            0.724503                   0
-1.05707            -1.56528            0.389908            -1.03297            0.724503                   0
-1.05707            -1.56528            0.389908            -1.03522            0.719061                   0
-1.05707            -1.56528            0.389908            -1.03522            0.719061                   0
-1.05712            -1.56528             0.38973            -1.03522            0.719061                   0
-1.05712            -1.56528             0.38973            -1.03607             0.72031                   0
-1.0571            -1.56597            0.393137            -1.03607             0.72031                   0
-1.0571            -1.56597            0.393137            -1.03292            0.723917                   0
-1.0571            -1.56597            0.393137            -1.03292            0.723917                   0
-1.0571            -1.56607             0.39547            -1.03292            0.723917                   0
-1.0571            -1.56607             0.39547            -1.03227            0.728615                   0
-1.05715            -1.56601             0.39493            -1.03227            0.728615                   0
-1.05715            -1.56601             0.39493            -1.03175             0.72622                   0
-1.05715            -1.56601             0.39493            -1.03175             0.72622                   0
-1.05715            -1.56601            0.393298            -1.03175             0.72622                   0
-1.05715            -1.56601            0.393298            -1.03293            0.724437                   0
-1.05712            -1.56528            0.388065            -1.03293            0.724437                   0
-1.05712            -1.56528            0.388065            -1.03643            0.716864                   0
-1.05712            -1.56528            0.388065            -1.03643            0.716864                   0
-1.05712            -1.56528            0.388065            -1.03643            0.716864                   0
-1.05712            -1.56528            0.388065            -1.03643            0.716864                   0
-1.05716             -1.5653            0.388058            -1.03643            0.716864                   0
-1.05716             -1.5653            0.388058            -1.03643            0.716918                   0
-1.05716             -1.5653            0.388058            -1.03643            0.716918                   0
-1.0571            -1.56607             0.39384            -1.03643            0.716918                   0
-1.0571            -1.56607             0.39384            -1.03261             0.72521                   0
-1.0571            -1.56607             0.39547            -1.03261             0.72521                   0
-1.0571            -1.56607             0.39547            -1.03142            0.726988                   0
-1.0571            -1.56607             0.39547            -1.03142            0.726988                   0
-1.05715            -1.56601             0.39493            -1.03142            0.726988                   0
-1.05715            -1.56601             0.39493            -1.03196             0.72658                   0
-1.05715            -1.56601             0.39493            -1.03196             0.72658                   0
-1.05715            -1.56601             0.39493            -1.03185            0.726399                   0
-1.05715            -1.56601             0.39493            -1.03185            0.726399                   0
-1.05715            -1.56601             0.39493            -1.03185            0.726399                   0
-1.05715            -1.56601             0.39493            -1.03196             0.72658                   0
-1.05709            -1.56602            0.393513            -1.03196             0.72658                   0
-1.05709            -1.56602            0.393513            -1.03271            0.724491                   0
-1.05709            -1.56602            0.393513            -1.03271            0.724491                   0
-1.05709            -1.56602            0.393513            -1.03271            0.724491                   0
-1.05709            -1.56602            0.393513            -1.03271            0.724492                   0
-1.0571            -1.56597            0.393137            -1.03271            0.724492                   0
-1.0571            -1.56597            0.393137            -1.03294            0.723957                   0
-1.0571            -1.56597            0.393137            -1.03294            0.723957                   0
-1.05715            -1.56601            0.393298            -1.03294            0.723957                   0
-1.05715            -1.56601            0.393298            -1.03272            0.724069                   0
-1.05709            -1.56602            0.393513            -1.03272            0.724069                   0
-1.05709            -1.56602            0.393513            -1.03195            0.723243                   0
-1.05709            -1.56602            0.393513            -1.03195            0.723243                   0
-1.0571            -1.56597            0.393137            -1.03195            0.723243                   0
-1.0571            -1.56597            0.393137            -1.03305            0.724153                   0
-1.05704            -1.56598            0.393354            -1.03305            0.724153                   0
-1.05704            -1.56598            0.393354            -1.03224            0.723223                   0
-1.05704            -1.56598            0.393354            -1.03224            0.723223                   0
-1.0571            -1.56597            0.393137            -1.03224            0.723223                   0
-1.0571            -1.56597            0.393137            -1.03287            0.724065                   0
-1.05715            -1.56601             0.39493            -1.03287            0.724065                   0
-1.05715            -1.56601             0.39493            -1.03049            0.724131                   0
-1.05715            -1.56601             0.39493            -1.03049            0.724131                   0
-1.05715            -1.56601            0.395346            -1.03049            0.724131                   0
-1.05715            -1.56601            0.395346            -1.03068            0.725389                   0
-1.05716             -1.5653            0.388058            -1.03068            0.725389                   0
-1.05716             -1.5653            0.388058             -1.0323            0.710292                   0
-1.05716             -1.5653            0.388058             -1.0323            0.710292                   0
-1.05712            -1.56528            0.388065             -1.0323            0.710292                   0
-1.05712            -1.56528            0.388065             -1.0324            0.710394                   0
-1.05715            -1.56601            0.393298             -1.0324            0.710394                   0
-1.05715            -1.56601            0.393298            -1.03275            0.724118                   0
-1.05715            -1.56601            0.393298            -1.03275            0.724118                   0
-1.0571            -1.56607             0.39384            -1.03275            0.724118                   0
-1.0571            -1.56607             0.39384            -1.03263            0.725131                   0
-1.05716             -1.5653            0.389572            -1.03263            0.725131                   0
-1.05716             -1.5653            0.389572            -1.03484            0.717816                   0
-1.05716             -1.5653            0.389572            -1.03484            0.717816                   0
-1.05716             -1.5653            0.388058            -1.03484            0.717816                   0
-1.05716             -1.5653            0.388058            -1.03277            0.711297                   0
-1.05716            -1.56601            0.394734            -1.03277            0.711297                   0
-1.05716            -1.56601            0.394734            -1.03188            0.726003                   0
-1.05716            -1.56601            0.394734            -1.03188            0.726003                   0
-1.0571            -1.56607             0.39547            -1.03188            0.726003                   0
-1.0571            -1.56607             0.39547            -1.03159             0.72729                   0
-1.05709            -1.56602            0.395145            -1.03159             0.72729                   0
-1.05709            -1.56602            0.395145             -1.0318            0.726745                   0
-1.05709            -1.56602            0.395145             -1.0318            0.726745                   0
-1.05715            -1.56601             0.39493             -1.0318            0.726745                   0
-1.05715            -1.56601             0.39493            -1.03197            0.726728                   0
-1.05715            -1.56601            0.393298            -1.03197            0.726728                   0
-1.05715            -1.56601            0.393298             -1.0327               0.724                   0
-1.05715            -1.56601            0.393298             -1.0327               0.724                   0
-1.05709            -1.56602            0.393513             -1.0327               0.724                   0
-1.05709            -1.56602            0.393513            -1.03282            0.724671                   0
-1.05716             -1.5653            0.389572            -1.03282            0.724671                   0
-1.05716             -1.5653            0.389572            -1.03539            0.718638                   0
-1.05716             -1.5653            0.389572            -1.03539            0.718638                   0
-1.05712            -1.56528             0.38973            -1.03539            0.718638                   0
-1.05712            -1.56528             0.38973            -1.03542            0.719024                   0
-1.05709            -1.56602            0.393513            -1.03542            0.719024                   0
-1.05709            -1.56602            0.393513             -1.0326            0.724311                   0
