1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
1.96273e-316        6.95314e-310                   0                -nan                -nan                   0
-0.802688           -0.703081             1.25361                -nan                -nan                   0
-0.802688           -0.703081             1.25361           -0.428452            0.891819                   0
-0.801834           -0.704152             1.26224           -0.428452            0.891819                   0
-0.801834           -0.704152             1.26224           -0.420355            0.897588                   0
-0.801834           -0.704152             1.26224           -0.420355            0.897588                   0
-0.80187           -0.704146             1.26222           -0.420355            0.897588                   0
-0.80187           -0.704146             1.26222           -0.420371            0.897581                   0
-0.802688           -0.703081             1.25361           -0.420371            0.897581                   0
-0.802688           -0.703081             1.25361           -0.427592            0.892152                   0
-0.802688           -0.703081             1.25361           -0.427592            0.892152                   0
-0.801834           -0.704152             1.26041           -0.427592            0.892152                   0
-0.801834           -0.704152             1.26041           -0.422927            0.896506                   0
-0.802688           -0.703081             1.25372           -0.422927            0.896506                   0
-0.802688           -0.703081             1.25372           -0.429088            0.891601                   0
-0.802688           -0.703081             1.25372           -0.429088            0.891601                   0
-0.801834           -0.704152              1.2612           -0.429088            0.891601                   0
-0.801834           -0.704152              1.2612           -0.421607            0.896965                   0
-0.801834           -0.704152             1.26445           -0.421607            0.896965                   0
-0.801834           -0.704152             1.26445            -0.41935            0.898355                   0
-0.801834           -0.704152             1.26445            -0.41935            0.898355                   0
-0.801834           -0.704152             1.26246            -0.41935            0.898355                   0
-0.801834           -0.704152             1.26246           -0.419169            0.898025                   0
-0.801834           -0.704152             1.26246           -0.419169            0.898025                   0
-0.801834           -0.704152             1.26246           -0.419116             0.89804                   0
-0.801834           -0.704152             1.26246           -0.419116             0.89804                   0
-0.801834           -0.704152             1.26246           -0.419116             0.89804                   0
-0.801834           -0.704152             1.26246           -0.421578            0.897297                   0
-0.801854           -0.704156              1.2612           -0.421578            0.897297                   0
-0.801854           -0.704156              1.2612           -0.422287            0.896837                   0
-0.801854           -0.704156              1.2612           -0.422287            0.896837                   0
-0.801854           -0.704156             1.26108           -0.422287            0.896837                   0
-0.801854           -0.704156             1.26108           -0.421298            0.896893                   0
-0.801834           -0.704152             1.26131           -0.421298            0.896893                   0
-0.801834           -0.704152             1.26131           -0.422234            0.896883                   0
-0.801834           -0.704152             1.26131            -0.42221            0.896891                   0
-0.802688           -0.703081             1.25361            -0.42221            0.896891                   0
-0.802688           -0.703081             1.25361           -0.428701            0.891784                   0
-0.802688           -0.703081             1.25372           -0.428701            0.891784                   0
-0.802688           -0.703081             1.25372           -0.427727            0.892137                   0
-0.802688           -0.703081             1.25372           -0.427727            0.892137                   0
-0.801834           -0.704152              1.2612           -0.427727            0.892137                   0
-0.801834           -0.704152              1.2612           -0.421055            0.897163                   0
-0.801834           -0.704152              1.2612           -0.421055            0.897163                   0
-0.801834           -0.704152             1.26246           -0.420528            0.897263                   0
-0.801834           -0.704152             1.26246           -0.419296            0.898013                   0
-0.801834           -0.704152             1.26445           -0.419296            0.898013                   0
-0.801834           -0.704152             1.26445           -0.417553            0.899187                   0
-0.801834           -0.704152             1.26445           -0.417553            0.899187                   0
-0.801834           -0.704152             1.26131           -0.417553            0.899187                   0
-0.801834           -0.704152             1.26131           -0.422343            0.896782                   0
-0.801834           -0.704152              1.2612           -0.422343            0.896782                   0
-0.801834           -0.704152              1.2612           -0.421911            0.896825                   0
-0.801834           -0.704152              1.2612           -0.421911            0.896825                   0
-0.801834           -0.704152              1.2612           -0.419556             0.89751                   0
-0.801834           -0.704152              1.2612           -0.419556             0.89751                   0
-0.801834           -0.704152              1.2612           -0.419556             0.89751                   0
-0.801834           -0.704152              1.2612           -0.420309            0.897291                   0
-0.801834           -0.704152              1.2612           -0.420309            0.897291                   0
-0.801834           -0.704152             1.26224           -0.420938            0.897087                   0
-0.801834           -0.704152             1.26224           -0.420175            0.897587                   0
-0.801834           -0.704152             1.26246           -0.420175            0.897587                   0
-0.801834           -0.704152             1.26246           -0.419681            0.897688                   0
-0.801834           -0.704152             1.26131           -0.419681            0.897688                   0
-0.801834           -0.704152             1.26131           -0.421515            0.896891                   0
-0.801834           -0.704152             1.26131           -0.421515            0.896891                   0
-0.80187           -0.704146             1.26096           -0.421515            0.896891                   0
-0.80187           -0.704146             1.26096           -0.422286            0.896771                   0
-0.80187           -0.704146             1.26096           -0.422286            0.896771                   0
-0.801834           -0.704152              1.2612           -0.422357            0.896463                   0
-0.801834           -0.704152              1.2612           -0.422659            0.896503                   0
-0.801834           -0.704152              1.2612           -0.422659            0.896503                   0
-0.801834           -0.704152              1.2612           -0.421896            0.896821                   0
-0.80131           -0.702746             1.26168           -0.421896            0.896821                   0
-0.80131           -0.702746             1.26168            -0.42252            0.897295                   0
-0.80131           -0.702746             1.26168            -0.42252            0.897295                   0
-0.801347           -0.702758             1.26157            -0.42252            0.897295                   0
-0.801347           -0.702758             1.26157           -0.423547            0.896923                   0
-0.802688           -0.703081             1.25361           -0.423547            0.896923                   0
-0.802688           -0.703081             1.25361           -0.428656            0.891814                   0
-0.802688           -0.703081             1.25361           -0.428656            0.891814                   0
