1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                   2
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                   3
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                   4
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                   5
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                   6
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                   7
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                   8
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                   9
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  10
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  11
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  12
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  13
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  14
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  15
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  16
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  17
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  18
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  19
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  20
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  21
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  22
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  23
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  24
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  25
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  26
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  27
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  28
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  29
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  30
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  31
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  32
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  33
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  34
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  35
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  36
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  37
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  38
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  39
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  40
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  41
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  42
1.51781e-316        6.95314e-310                   0                -nan                -nan                   0                  43
-1.29269            0.441121             -2.0213                -nan                -nan                   0                  44
-1.29269            0.441121             -2.0213           -0.282137             1.83958                   0                  45
-1.29269            0.441121             -2.0213            0.103026             1.99193                   0                  46
-1.29269            0.441121             -2.0213           -0.598791             1.36809                   0                  47
-1.29269            0.441121             -2.0213          -0.0809747             1.95022                   0                  48
-1.29279            0.440678            -2.02571           -0.282395             1.83934                   0                  49
-1.29279            0.440678            -2.02571           0.0998095              1.9927                   0                  50
-1.29267             0.44108            -2.02279           -0.600204             1.36164                   0                  51
-1.29267             0.44108            -2.02279          -0.0812047             1.95006                   0                  52
-1.29267             0.44108            -2.02279           -0.282729             1.83865                   0                  53
-1.29279            0.440678            -2.01857            0.102035             1.99217                   0                  54
-1.29279            0.440678            -2.01857           -0.597203             1.37174                   0                  55
-1.29267             0.44108            -2.02158          -0.0792609             1.69194                   0                  56
-1.29267             0.44108            -2.02158           -0.282044             1.83968                   0                  57
-1.29267             0.44108            -2.02158            0.103042               1.992                   0                  58
-1.29267             0.44108            -2.02158           -0.598491             1.36894                   0                  59
-1.29267             0.44108            -2.02158          -0.0800055             1.95157                   0                  60
-1.29282            0.440742            -2.02526           -0.282155             1.83944                   0                  61
-1.29282            0.440742            -2.02526            0.099933             1.99266                   0                  62
-1.29282            0.440742            -2.02526           -0.600411             1.36217                   0                  63
-1.29279            0.440678            -2.02571          -0.0817574             1.94948                   0                  64
-1.29279            0.440678            -2.02571           -0.285171             1.83603                   0                  65
-1.29269            0.441121             -2.0213           0.0998306             1.99269                   0                  66
-1.29269            0.441121             -2.0213           -0.597994             1.36787                   0                  67
-1.29269            0.441121             -2.0213          -0.0805743             1.95081                   0                  68
-1.29267             0.44108            -2.02158           -0.281637             1.83988                   0                  69
-1.29267             0.44108            -2.02158            0.102967             1.99195                   0                  70
-1.29267             0.44108            -2.02158           -0.598204             1.36733                   0                  71
-1.29267             0.44108            -2.02158          -0.0807103             1.95064                   0                  72
-1.29267             0.44108            -2.02158           -0.281865             1.83963                   0                  73
-1.29279            0.440678            -2.02524            0.102974             1.99195                   0                  74
-1.29279            0.440678            -2.02524           -0.602086             1.35909                   0                  75
-1.29282            0.440742            -2.02479          -0.0829017             1.94791                   0                  76
-1.29282            0.440742            -2.02479           -0.285694             1.83569                   0                  77
-1.29282            0.440742            -2.02479            0.100092             1.99261                   0                  78
-1.29277            0.440711             -2.0253           -0.601821             1.35985                   0                  79
-1.29277            0.440711             -2.0253          -0.0829137             1.94791                   0                  80
-1.29277            0.440711             -2.0253           -0.286065             1.83526                   0                  81
-1.29277            0.440711             -2.0253           0.0996948              1.9927                   0                  82
-1.29277            0.440711             -2.0253            -0.60207             1.35905                   0                  83
-1.29279            0.440678            -2.02228          -0.0828547             1.94796                   0                  84
