1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.25073e-316                   0                   0                -nan                -nan                   0
1.19109           0.0789359           -0.170669                -nan                -nan                   0
1.19109           0.0789359           -0.170669           -0.753359            -1.72317                   0
1.19109           0.0789359           -0.170669           -0.753359            -1.72317                   0
1.19039             0.08051           -0.179641           -0.753359            -1.72317                   0
1.19039             0.08051           -0.179641           -0.743299            -1.73282                   0
1.19039             0.08051           -0.179641           -0.743299            -1.73282                   0
1.18951           0.0814988           -0.188069           -0.743299            -1.73282                   0
1.18951           0.0814988           -0.188069           -0.733768            -1.74166                   0
1.18951           0.0814988           -0.188069           -0.733768            -1.74166                   0
1.18951           0.0814988           -0.188069           -0.733806            -1.74156                   0
1.18951           0.0814988           -0.188069           -0.733806            -1.74156                   0
1.19043           0.0805224           -0.180118           -0.733806            -1.74156                   0
1.19043           0.0805224           -0.180118           -0.742805            -1.73318                   0
1.19039             0.08051           -0.179962           -0.742805            -1.73318                   0
1.19039             0.08051           -0.179962           -0.742974            -1.73302                   0
1.19039             0.08051           -0.179962           -0.742974            -1.73302                   0
1.19038           0.0804088            -0.20119           -0.742949            -1.73311                   0
1.19038           0.0804088            -0.20119           -0.719177            -1.75389                   0
1.19038           0.0804088           -0.201355           -0.719177            -1.75389                   0
1.19038           0.0804088           -0.201355           -0.718988            -1.75405                   0
1.19038           0.0804088           -0.201355           -0.718988            -1.75405                   0
1.19112            0.078942           -0.180752           -0.718989            -1.75406                   0
