9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
9.2018e-317                   0                   0                -nan                -nan
-0.951185            -1.25317            -2.81631                -nan                -nan
-0.951185            -1.25317            -2.81631            -1.07702         -0.00126955
-0.951185            -1.25317            -2.81631            -1.07702         -0.00126955
-0.950876            -1.25406            -2.82398            -1.07702         -0.00126955
-0.950876            -1.25406            -2.82398           -0.651983            0.596739
-0.950876            -1.25406            -2.82384           -0.651983            0.596739
-0.950876            -1.25406            -2.82384            -0.65184            0.597775
-0.950876            -1.25406            -2.82384            -0.65184            0.597775
-0.951525            -1.25375            -2.81994            -0.65184            0.597775
-0.951525            -1.25375            -2.81994            -0.65128            0.605929
-0.951227            -1.25317            -2.81643            -0.65128            0.605929
-0.951227            -1.25317            -2.81643           -0.650268            0.613481
-0.951227            -1.25317            -2.81643           -0.650268            0.613481
-0.951185            -1.25317            -2.81275           -0.650268            0.613481
-0.951185            -1.25317            -2.81275           -0.649212            0.621465
-0.950876            -1.25406            -2.82042           -0.649212            0.621465
-0.950876            -1.25406            -2.82042           -0.651476            0.602678
-0.950876            -1.25406            -2.82042           -0.651476            0.602678
-0.951525            -1.25375            -2.81727           -0.651476            0.602678
-0.951525            -1.25375            -2.81727           -0.650724            0.610277
-0.950876            -1.25406            -2.82125           -0.650724            0.610277
-0.950876            -1.25406            -2.82125           -0.651549            0.603112
-0.950876            -1.25406            -2.82125           -0.651549            0.603112
-0.951145            -1.25419             -2.8243           -0.651549            0.603112
-0.951145            -1.25419             -2.8243           -0.652415            0.594968
-0.951081            -1.25419            -2.82416           -0.652415            0.594968
-0.951081            -1.25419            -2.82416           -0.652379            0.595239
-0.951081            -1.25419            -2.82416           -0.652379            0.595239
-0.951227            -1.25317            -2.81215           -0.652379            0.595239
-0.951227            -1.25317            -2.81215           -0.649622            0.620451
-0.951227            -1.25317            -2.81624           -0.649622            0.620451
-0.951227            -1.25317            -2.81624           -0.650481            0.612656
-0.951227            -1.25317            -2.81624           -0.650481            0.612656
-0.951185            -1.25317            -2.81288           -0.650481            0.612656
-0.951185            -1.25317            -2.81288           -0.649623            0.620333
-0.951185            -1.25317            -2.81646           -0.649623            0.620333
-0.951185            -1.25317            -2.81646           -0.650205            0.613877
-0.951185            -1.25317            -2.81646           -0.650205            0.613877
-0.951185            -1.25317            -2.81379           -0.650205            0.613877
-0.951185            -1.25317            -2.81379           -0.649605            0.618219
-0.951081            -1.25318            -2.81682           -0.649605            0.618219
-0.951081            -1.25318            -2.81682           -0.650229            0.613193
-0.951081            -1.25318            -2.81682           -0.650229            0.613193
-0.951603            -1.25375            -2.81977           -0.650229            0.613193
-0.951603            -1.25375            -2.81977           -0.651412            0.605485
-0.951525            -1.25375            -2.81658           -0.651412            0.605485
-0.951525            -1.25375            -2.81658           -0.650702            0.611585
-0.951525            -1.25375            -2.81658           -0.650702            0.611585
-0.951159            -1.25316            -2.81633           -0.650702            0.611585
-0.951159            -1.25316            -2.81633           -0.650286            0.613385
-0.951185            -1.25317            -2.81631           -0.650286            0.613385
-0.951185            -1.25317            -2.81631           -0.650511             0.61331
-0.951185            -1.25317            -2.81631           -0.650511             0.61331
-0.951185            -1.25317            -2.81901           -0.650511             0.61331
-0.951185            -1.25317            -2.81901           -0.651034            0.607393
-0.951185            -1.25317              -2.812           -0.651034            0.607393
-0.951185            -1.25317              -2.812           -0.649629            0.621499
-0.951185            -1.25317              -2.812           -0.649629            0.621499
-0.951185            -1.25317            -2.81288           -0.649629            0.621499
-0.951185            -1.25317            -2.81288           -0.649458            0.620682
-0.950876            -1.25406            -2.82384           -0.649458            0.620682
-0.950876            -1.25406            -2.82384           -0.651965            0.597014
-0.950876            -1.25406            -2.82384           -0.651965            0.597014
-0.951603            -1.25375             -2.8198           -0.651965            0.597014
-0.951603            -1.25375             -2.8198           -0.651287            0.606187
-0.951185            -1.25317            -2.81631           -0.651287            0.606187
-0.951185            -1.25317            -2.81631           -0.650511             0.61331
-0.951185            -1.25317            -2.81631           -0.650511             0.61331
-0.951185            -1.25317            -2.81631           -0.650511             0.61331
-0.951185            -1.25317            -2.81631            -0.65054            0.613323
-0.951227            -1.25317             -2.8164            -0.65054            0.613323
-0.951227            -1.25317             -2.8164           -0.650239            0.613729
-0.951227            -1.25317             -2.8164           -0.650239            0.613729
-0.951159            -1.25316            -2.81381           -0.650239            0.613729
-0.951159            -1.25316            -2.81381           -0.649831            0.618484
-0.951603            -1.25375            -2.81962           -0.649831            0.618484
-0.951603            -1.25375            -2.81962           -0.651278            0.606527
-0.951603            -1.25375            -2.81962           -0.651278            0.606527
-0.951603            -1.25375            -2.81977           -0.651278            0.606527
-0.951603            -1.25375            -2.81977           -0.651284             0.60625
-0.950897            -1.25406            -2.82364           -0.651284             0.60625
-0.950897            -1.25406            -2.82364           -0.651992            0.597785
-0.950897            -1.25406            -2.82364           -0.651992            0.597785
-0.950876            -1.25406            -2.82366           -0.651992            0.597785
-0.950876            -1.25406            -2.82366            -0.65192            0.597302
-0.951185            -1.25317            -2.81361            -0.65192            0.597302
-0.951185            -1.25317            -2.81361           -0.649587            0.618573
-0.951185            -1.25317            -2.81361           -0.649587            0.618573
-0.951603            -1.25375            -2.81995           -0.649587            0.618573
-0.951603            -1.25375            -2.81995           -0.651323            0.605903
-0.951183            -1.25422             -2.8245           -0.651323            0.605903
-0.951183            -1.25422             -2.8245           -0.652294            0.595384
-0.951183            -1.25422             -2.8245           -0.652294            0.595384
-0.950897            -1.25406            -2.82364           -0.652294            0.595384
-0.950897            -1.25406            -2.82364           -0.651811            0.598169
-0.950897            -1.25406            -2.82636           -0.651811            0.598169
-0.950897            -1.25406            -2.82636           -0.652461            0.592189
-0.950897            -1.25406            -2.82636           -0.652461            0.592189
-0.950854            -1.25417            -2.82471           -0.652461            0.592189
-0.950854            -1.25417            -2.82471           -0.651954            0.595468
